,0,1,2,3,4,5,6,7,8,9,10,11
1322,6C:EC:EB:1F:F6:24_-91,6C:EC:EB:1F:F6:65_-87,,,,,,,,,,
1323,7C:66:9D:7B:2B:90_-80,BC:6A:29:BE:2F:23_-80,,,,,,,,,,
1324,7C:66:9D:7B:29:FB_-62,6C:EC:EB:1F:F6:15_-89,BC:6A:29:BE:31:57_-72,7C:66:9D:7B:2B:9F_-73,BC:6A:29:BE:2F:23_-72,7C:66:9D:7B:29:FA_-74,,,,,,
1325,6C:EC:EB:1F:F4:74_-80,7C:66:9D:7B:2B:9F_-80,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:F4:74_-81,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:F4:74_-81,6C:EC:EB:1F:F6:65_-63,,,,,
1326,BC:6A:29:BE:2F:23_-80,,,,,,,,,,,
1327,6C:EC:EB:1F:FD:9B_-95,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:29:FB_-68,BC:6A:29:BE:31:57_-66,,,,,,,,
1328,BC:6A:29:BE:2F:76_-74,7C:66:9D:7B:2D:4A_-94,BC:6A:29:BE:31:57_-72,,,,,,,,,
1329,7C:66:9D:7B:29:FA_-75,,,,,,,,,,,
1330,6C:EC:EB:1F:F6:76_-82,6C:EC:EB:1F:F6:76_-82,,,,,,,,,,
1331,BC:6A:29:BE:2F:23_-94,7C:66:9D:7B:2B:90_-73,BC:6A:29:BE:31:57_-60,BC:6A:29:BE:31:57_-60,,,,,,,,
1332,,,,,,,,,,,,
1333,6C:EC:EB:1F:F6:65_-85,6C:EC:EB:1F:F4:46_-93,6C:EC:EB:1F:F4:74_-85,7C:66:9D:7B:29:FB_-83,,,,,,,,
1334,6C:EC:EB:1F:FD:83_-78,7C:66:9D:7B:2B:9F_-79,BC:6A:29:BE:2F:23_-84,,,,,,,,,
1335,6C:EC:EB:1F:F4:46_-75,BC:6A:29:BE:31:57_-91,7C:66:9D:7B:2B:9F_-79,6C:EC:EB:1F:F4:74_-88,6C:EC:EB:1F:F6:76_-65,6C:EC:EB:1F:FD:83_-78,6C:EC:EB:1F:F6:65_-76,6C:EC:EB:1F:F6:24_-83,,,,
1336,,,,,,,,,,,,
1337,6C:EC:EB:1F:F6:76_-87,6C:EC:EB:1F:F4:46_-79,6C:EC:EB:1F:F6:65_-95,6C:EC:EB:1F:F4:74_-62,BC:6A:29:BE:2F:23_-88,6C:EC:EB:1F:F6:65_-93,,,,,,
1338,6C:EC:EB:1F:F6:55_-86,6C:EC:EB:1F:FD:83_-72,7C:66:9D:7B:2B:9F_-73,,,,,,,,,
1339,6C:EC:EB:1F:F6:24_-71,6C:EC:EB:1F:F6:24_-72,6C:EC:EB:1F:F6:26_-76,7C:66:9D:7B:2B:9F_-78,,,,,,,,
1340,7C:66:9D:7B:2B:9F_-79,6C:EC:EB:1F:F6:65_-89,7C:66:9D:7B:2B:9F_-75,6C:EC:EB:1F:F6:55_-95,6C:EC:EB:1F:F4:46_-85,,,,,,,
1341,7C:66:9D:7B:2D:4A_-87,,,,,,,,,,,
1342,7C:66:9D:7B:2B:90_-81,7C:66:9D:7B:2D:4A_-71,7C:66:9D:7B:29:FB_-88,7C:66:9D:7B:29:FA_-71,,,,,,,,
1343,BC:6A:29:BE:2F:23_-90,,,,,,,,,,,
1344,BC:6A:29:BE:31:57_-73,BC:6A:29:BE:31:57_-73,7C:66:9D:7B:29:FA_-71,BC:6A:29:BE:31:57_-73,7C:66:9D:7B:29:FB_-83,,,,,,,
1345,BC:6A:29:BE:2F:23_-70,,,,,,,,,,,
1346,BC:6A:29:BE:2F:76_-61,BC:6A:29:BE:2F:76_-61,7C:66:9D:7B:2B:90_-68,,,,,,,,,
1347,,,,,,,,,,,,
1348,BC:6A:29:BE:31:57_-96,,,,,,,,,,,
1349,6C:EC:EB:1F:F4:74_-55,6C:EC:EB:1F:F6:65_-82,6C:EC:EB:1F:FD:83_-80,7C:66:9D:7B:2B:9F_-83,,,,,,,,
1350,,,,,,,,,,,,
1351,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:F4:46_-77,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:29:FB_-96,,,,,,,,
1352,7C:66:9D:7B:29:FA_-69,BC:6A:29:BE:2F:76_-77,7C:66:9D:7B:2D:4A_-92,7C:66:9D:7B:2B:90_-76,,,,,,,,
1353,7C:66:9D:7B:2B:9F_-76,BC:6A:29:BE:2F:23_-69,,,,,,,,,,
1354,6C:EC:EB:1F:F6:26_-85,7C:66:9D:7B:29:FB_-82,7C:66:9D:7B:2B:9F_-70,,,,,,,,,
1355,7C:66:9D:7B:2B:90_-74,BC:6A:29:BE:2F:76_-93,7C:66:9D:7B:29:FB_-80,6C:EC:EB:1F:F6:55_-98,BC:6A:29:BE:31:57_-74,,,,,,,
1356,BC:6A:29:BE:31:57_-91,,,,,,,,,,,
1357,6C:EC:EB:1F:FD:83_-77,6C:EC:EB:1F:F6:26_-88,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F6:24_-89,,,,,,,,
1358,7C:66:9D:7B:29:FA_-75,BC:6A:29:BE:2F:76_-96,7C:66:9D:7B:29:FB_-80,BC:6A:29:BE:31:57_-69,BC:6A:29:BE:31:57_-70,,,,,,,
1359,BC:6A:29:BE:31:57_-89,7C:66:9D:7B:2B:90_-88,7C:66:9D:7B:29:FA_-92,BC:6A:29:BE:31:57_-88,,,,,,,,
1360,6C:EC:EB:1F:F4:46_-82,,,,,,,,,,,
1361,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F6:65_-78,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F6:65_-79,6C:EC:EB:1F:FD:83_-76,,,,,,
1362,6C:EC:EB:1F:F6:26_-76,6C:EC:EB:1F:F6:24_-80,,,,,,,,,,
1363,BC:6A:29:BE:31:57_-96,BC:6A:29:BE:2F:76_-72,,,,,,,,,,
1364,BC:6A:29:BE:2F:23_-86,6C:EC:EB:1F:FD:83_-86,6C:EC:EB:1F:F4:46_-82,,,,,,,,,
1365,BC:6A:29:BE:31:57_-54,BC:6A:29:BE:31:57_-54,6C:EC:EB:1F:F6:2D_-93,7C:66:9D:7B:2B:90_-70,BC:6A:29:BE:31:57_-54,,,,,,,
1366,7C:66:9D:7B:29:FB_-74,,,,,,,,,,,
1367,7C:66:9D:7B:2B:90_-81,7C:66:9D:7B:29:FA_-72,,,,,,,,,,
1368,7C:66:9D:7B:2B:90_-83,BC:6A:29:BE:2F:76_-72,BC:6A:29:BE:2F:76_-72,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:29:FB_-92,,,,,,,
1369,6C:EC:EB:1F:FD:9B_-73,BC:6A:29:BE:31:57_-81,,,,,,,,,,
1370,,,,,,,,,,,,
1371,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:F6:24_-80,7C:66:9D:7B:2B:9F_-67,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:F6:76_-63,,,,,,,
1372,BC:6A:29:BE:31:57_-82,6C:EC:EB:1F:F6:2D_-89,7C:66:9D:7B:29:FA_-84,BC:6A:29:BE:31:57_-82,,,,,,,,
1373,6C:EC:EB:1F:F4:4F_-95,,,,,,,,,,,
1374,BC:6A:29:BE:2F:76_-72,BC:6A:29:BE:2F:76_-72,,,,,,,,,,
1375,BC:6A:29:BE:2F:23_-84,6C:EC:EB:1F:F4:74_-61,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:FD:83_-69,,,,,,,,
1376,6C:EC:EB:1F:F6:24_-82,6C:EC:EB:1F:F6:76_-57,7C:66:9D:7B:2B:90_-82,,,,,,,,,
1377,6C:EC:EB:1F:F6:2D_-80,6C:EC:EB:1F:FD:9B_-94,6C:EC:EB:1F:F4:4F_-95,6C:EC:EB:1F:FD:83_-80,7C:66:9D:7B:2B:9F_-94,7C:66:9D:7B:2B:90_-65,,,,,,
1378,,,,,,,,,,,,
1379,7C:66:9D:7B:2B:90_-78,BC:6A:29:BE:2F:23_-80,7C:66:9D:7B:2B:90_-77,,,,,,,,,
1380,7C:66:9D:7B:29:FB_-83,7C:66:9D:7B:2B:90_-73,7C:66:9D:7B:29:FA_-61,7C:66:9D:7B:29:FB_-83,7C:66:9D:7B:2B:90_-74,7C:66:9D:7B:2D:4A_-71,,,,,,
1381,6C:EC:EB:1F:F6:26_-85,7C:66:9D:7B:2B:9F_-70,6C:EC:EB:1F:F6:76_-84,6C:EC:EB:1F:F6:26_-90,,,,,,,,
1382,7C:66:9D:7B:29:FA_-79,7C:66:9D:7B:29:FA_-78,,,,,,,,,,
1383,7C:66:9D:7B:29:FB_-72,6C:EC:EB:1F:FD:9B_-86,6C:EC:EB:1F:F6:76_-87,6C:EC:EB:1F:F6:26_-84,6C:EC:EB:1F:F6:24_-85,,,,,,,
1384,6C:EC:EB:1F:FD:9B_-97,6C:EC:EB:1F:F6:24_-95,6C:EC:EB:1F:FB:C7_-96,6C:EC:EB:1F:F6:55_-88,7C:66:9D:7B:29:FB_-61,,,,,,,
1385,7C:66:9D:7B:2B:9F_-80,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:F6:26_-82,6C:EC:EB:1F:F6:65_-82,7C:66:9D:7B:29:FB_-95,BC:6A:29:BE:2F:23_-84,6C:EC:EB:1F:F6:26_-81,6C:EC:EB:1F:F6:24_-85,6C:EC:EB:1F:FD:83_-75,,,
1386,6C:EC:EB:1F:F6:24_-71,,,,,,,,,,,
1387,,,,,,,,,,,,
1388,6C:EC:EB:1F:F6:76_-87,6C:EC:EB:1F:F4:46_-66,7C:66:9D:7B:2B:90_-94,7C:66:9D:7B:2B:9F_-74,,,,,,,,
1389,6C:EC:EB:1F:F4:74_-62,,,,,,,,,,,
1390,BC:6A:29:BE:31:57_-61,BC:6A:29:BE:2F:76_-83,6C:EC:EB:1F:F6:26_-92,6C:EC:EB:1F:F6:15_-96,BC:6A:29:BE:31:57_-60,BC:6A:29:BE:31:57_-62,,,,,,
1391,BC:6A:29:BE:2F:76_-57,7C:66:9D:7B:2D:4A_-62,,,,,,,,,,
1392,BC:6A:29:BE:2F:23_-66,7C:66:9D:7B:29:FB_-70,BC:6A:29:BE:31:57_-82,7C:66:9D:7B:29:FA_-75,,,,,,,,
1393,,,,,,,,,,,,
1394,BC:6A:29:BE:2F:76_-58,,,,,,,,,,,
1395,6C:EC:EB:1F:F4:74_-62,BC:6A:29:BE:2F:23_-91,6C:EC:EB:1F:F4:46_-84,,,,,,,,,
1396,7C:66:9D:7B:2B:9F_-79,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:F6:76_-81,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:F6:65_-78,6C:EC:EB:1F:F6:76_-84,,,,,,
1397,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:29:FA_-88,,,,,,,,,,
1398,6C:EC:EB:1F:F6:55_-96,6C:EC:EB:1F:F6:24_-74,,,,,,,,,,
1399,7C:66:9D:7B:29:FA_-86,7C:66:9D:7B:2B:90_-64,,,,,,,,,,
1400,6C:EC:EB:1F:F6:26_-82,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:FD:83_-76,,,,,,,,,
1401,,,,,,,,,,,,
1402,BC:6A:29:BE:31:57_-78,,,,,,,,,,,
1403,6C:EC:EB:1F:F4:74_-77,6C:EC:EB:1F:F4:46_-83,,,,,,,,,,
1404,6C:EC:EB:1F:F4:74_-61,7C:66:9D:7B:2B:9F_-82,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F6:65_-86,6C:EC:EB:1F:F4:74_-61,6C:EC:EB:1F:F6:24_-88,6C:EC:EB:1F:F6:65_-86,,,,,
1405,6C:EC:EB:1F:F6:24_-66,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:F6:65_-77,6C:EC:EB:1F:F6:65_-76,6C:EC:EB:1F:F4:46_-86,6C:EC:EB:1F:F6:76_-73,6C:EC:EB:1F:FD:83_-64,,,,,
1406,BC:6A:29:BE:2F:76_-73,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:2D:4A_-62,,,,,,,,,
1407,6C:EC:EB:1F:F6:76_-91,7C:66:9D:7B:29:FB_-66,BC:6A:29:BE:2F:23_-63,6C:EC:EB:1F:F6:65_-82,6C:EC:EB:1F:F4:46_-84,6C:EC:EB:1F:F6:15_-90,6C:EC:EB:1F:F4:46_-84,,,,,
1408,7C:66:9D:7B:29:FA_-76,BC:6A:29:BE:2F:76_-84,,,,,,,,,,
1409,6C:EC:EB:1F:F6:65_-91,6C:EC:EB:1F:F6:65_-88,,,,,,,,,,
1410,6C:EC:EB:1F:F6:26_-92,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:74_-67,6C:EC:EB:1F:F6:24_-88,7C:66:9D:7B:2B:9F_-70,6C:EC:EB:1F:F6:65_-81,BC:6A:29:BE:2F:23_-84,,,,,
1411,,,,,,,,,,,,
1412,,,,,,,,,,,,
1413,6C:EC:EB:1F:F6:15_-84,7C:66:9D:7B:2B:9F_-75,BC:6A:29:BE:31:57_-80,6C:EC:EB:1F:F6:15_-84,,,,,,,,
1414,7C:66:9D:7B:2B:90_-62,7C:66:9D:7B:29:FA_-89,,,,,,,,,,
1415,6C:EC:EB:1F:F6:24_-80,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:2B:90_-68,,,,,,,,
1416,BC:6A:29:BE:2F:76_-60,,,,,,,,,,,
1417,7C:66:9D:7B:29:FA_-70,7C:66:9D:7B:2B:90_-69,BC:6A:29:BE:31:57_-59,6C:EC:EB:1F:F6:26_-89,7C:66:9D:7B:29:FB_-84,6C:EC:EB:1F:F6:24_-97,,,,,,
1418,6C:EC:EB:1F:F6:24_-84,7C:66:9D:7B:2B:9F_-78,,,,,,,,,,
1419,BC:6A:29:BE:2F:23_-91,6C:EC:EB:1F:F4:74_-75,7C:66:9D:7B:2B:9F_-83,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,,,,,,,
1420,7C:66:9D:7B:2B:9F_-86,6C:EC:EB:1F:F6:26_-82,6C:EC:EB:1F:FD:83_-71,7C:66:9D:7B:2B:9F_-85,BC:6A:29:BE:2F:23_-83,,,,,,,
1421,,,,,,,,,,,,
1422,BC:6A:29:BE:2F:23_-87,,,,,,,,,,,
1423,7C:66:9D:7B:29:FB_-86,BC:6A:29:BE:31:57_-92,6C:EC:EB:1F:F4:46_-79,6C:EC:EB:1F:F6:65_-62,6C:EC:EB:1F:F6:24_-79,6C:EC:EB:1F:F6:65_-62,BC:6A:29:BE:2F:23_-73,BC:6A:29:BE:2F:23_-74,6C:EC:EB:1F:F4:74_-78,,,
1424,7C:66:9D:7B:29:FB_-86,7C:66:9D:7B:29:FA_-85,,,,,,,,,,
1425,6C:EC:EB:1F:F4:74_-86,6C:EC:EB:1F:F6:26_-87,7C:66:9D:7B:2B:9F_-79,6C:EC:EB:1F:F6:24_-91,6C:EC:EB:1F:F4:46_-67,6C:EC:EB:1F:F6:24_-85,6C:EC:EB:1F:F4:74_-84,,,,,
1426,7C:66:9D:7B:2D:4A_-68,,,,,,,,,,,
1427,BC:6A:29:BE:31:57_-62,,,,,,,,,,,
1428,BC:6A:29:BE:31:57_-78,7C:66:9D:7B:29:FB_-76,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,7C:66:9D:7B:29:FB_-80,,,,,,,
1429,7C:66:9D:7B:29:FA_-90,BC:6A:29:BE:31:57_-94,7C:66:9D:7B:29:FA_-89,,,,,,,,,
1430,6C:EC:EB:1F:F6:55_-82,6C:EC:EB:1F:F6:15_-79,BC:6A:29:BE:2F:76_-92,7C:66:9D:7B:29:FB_-86,7C:66:9D:7B:2D:4A_-99,,,,,,,
1431,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:2B:90_-82,,,,,,,,,,
1432,6C:EC:EB:1F:F4:46_-66,6C:EC:EB:1F:F6:24_-86,7C:66:9D:7B:2B:9F_-88,,,,,,,,,
1433,7C:66:9D:7B:2B:90_-88,,,,,,,,,,,
1434,6C:EC:EB:1F:F6:24_-82,7C:66:9D:7B:2B:9F_-75,6C:EC:EB:1F:F4:74_-92,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F6:24_-82,6C:EC:EB:1F:FD:83_-64,6C:EC:EB:1F:F4:46_-83,6C:EC:EB:1F:F6:26_-86,,,,
1435,BC:6A:29:BE:31:57_-91,7C:66:9D:7B:2B:90_-68,,,,,,,,,,
1436,BC:6A:29:BE:2F:76_-71,BC:6A:29:BE:31:57_-94,,,,,,,,,,
1437,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2D:4A_-77,,,,,,,,,
1438,6C:EC:EB:1F:F6:76_-67,,,,,,,,,,,
1439,7C:66:9D:7B:2B:90_-84,7C:66:9D:7B:2B:90_-85,,,,,,,,,,
1440,6C:EC:EB:1F:F4:74_-65,6C:EC:EB:1F:F6:65_-89,6C:EC:EB:1F:F6:24_-83,7C:66:9D:7B:2B:90_-94,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:F6:65_-88,,,,,,
1441,7C:66:9D:7B:29:FA_-84,BC:6A:29:BE:2F:23_-81,7C:66:9D:7B:29:FB_-74,,,,,,,,,
1442,6C:EC:EB:1F:F6:26_-92,,,,,,,,,,,
1443,7C:66:9D:7B:2D:4A_-55,BC:6A:29:BE:2F:76_-71,BC:6A:29:BE:2F:76_-72,7C:66:9D:7B:2D:4A_-55,7C:66:9D:7B:29:FA_-78,BC:6A:29:BE:2F:76_-72,,,,,,
1444,6C:EC:EB:1F:F4:74_-66,,,,,,,,,,,
1445,BC:6A:29:BE:31:57_-63,,,,,,,,,,,
1446,BC:6A:29:BE:2F:23_-84,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F6:76_-94,,,,,,,,,
1447,6C:EC:EB:1F:F4:46_-85,6C:EC:EB:1F:FD:83_-77,6C:EC:EB:1F:F6:65_-76,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:F4:74_-94,6C:EC:EB:1F:FD:9B_-90,6C:EC:EB:1F:F6:24_-78,,,,,
1448,,,,,,,,,,,,
1449,BC:6A:29:BE:31:57_-68,BC:6A:29:BE:2F:76_-76,7C:66:9D:7B:2D:4A_-91,,,,,,,,,
1450,7C:66:9D:7B:29:FB_-82,,,,,,,,,,,
1451,7C:66:9D:7B:29:FB_-88,6C:EC:EB:1F:F4:46_-83,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,6C:EC:EB:1F:F4:46_-79,7C:66:9D:7B:2B:9F_-72,6C:EC:EB:1F:F6:76_-81,7C:66:9D:7B:29:FB_-88,6C:EC:EB:1F:F6:65_-79,,,
1452,6C:EC:EB:1F:F6:26_-70,,,,,,,,,,,
1453,6C:EC:EB:1F:FD:83_-80,6C:EC:EB:1F:F4:74_-83,6C:EC:EB:1F:F6:65_-85,,,,,,,,,
1454,7C:66:9D:7B:29:FB_-87,BC:6A:29:BE:2F:23_-90,7C:66:9D:7B:29:FA_-94,,,,,,,,,
1455,7C:66:9D:7B:29:FA_-77,7C:66:9D:7B:2D:4A_-91,7C:66:9D:7B:2D:4A_-92,,,,,,,,,
1456,BC:6A:29:BE:31:57_-92,6C:EC:EB:1F:F6:26_-78,6C:EC:EB:1F:F6:65_-46,BC:6A:29:BE:31:57_-91,,,,,,,,
1457,7C:66:9D:7B:2B:90_-62,BC:6A:29:BE:31:57_-79,6C:EC:EB:1F:F6:2D_-86,6C:EC:EB:1F:FD:83_-86,,,,,,,,
1458,7C:66:9D:7B:2D:4A_-66,7C:66:9D:7B:29:FA_-64,7C:66:9D:7B:29:FA_-64,BC:6A:29:BE:2F:76_-56,,,,,,,,
1459,BC:6A:29:BE:31:57_-59,6C:EC:EB:1F:F4:46_-97,BC:6A:29:BE:31:57_-59,,,,,,,,,
1460,7C:66:9D:7B:2D:4A_-72,,,,,,,,,,,
1461,7C:66:9D:7B:29:FB_-93,6C:EC:EB:1F:F4:46_-85,6C:EC:EB:1F:F4:74_-78,6C:EC:EB:1F:F4:46_-82,,,,,,,,
1462,6C:EC:EB:1F:F6:2D_-78,BC:6A:29:BE:2F:23_-82,7C:66:9D:7B:29:FA_-77,BC:6A:29:BE:2F:23_-82,7C:66:9D:7B:29:FA_-76,6C:EC:EB:1F:F6:24_-86,,,,,,
1463,6C:EC:EB:1F:FD:83_-77,6C:EC:EB:1F:F6:76_-83,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:46_-67,,,,,,,,
1464,6C:EC:EB:1F:F6:65_-65,BC:6A:29:BE:2F:23_-86,6C:EC:EB:1F:F6:24_-84,7C:66:9D:7B:2B:90_-83,7C:66:9D:7B:2B:90_-82,,,,,,,
1465,BC:6A:29:BE:2F:23_-77,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:26_-73,6C:EC:EB:1F:F6:76_-80,,,,,,
1466,6C:EC:EB:1F:F4:74_-66,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:FD:83_-82,,,,,,,,,
1467,,,,,,,,,,,,
1468,6C:EC:EB:1F:F4:46_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-75,,,,,,,,,
1469,6C:EC:EB:1F:F4:74_-70,6C:EC:EB:1F:F4:74_-70,6C:EC:EB:1F:F4:46_-72,,,,,,,,,
1470,BC:6A:29:BE:2F:76_-94,BC:6A:29:BE:31:57_-74,6C:EC:EB:1F:F6:26_-97,6C:EC:EB:1F:F4:74_-100,,,,,,,,
1471,7C:66:9D:7B:29:FB_-76,6C:EC:EB:1F:F4:46_-77,BC:6A:29:BE:2F:23_-56,,,,,,,,,
1472,6C:EC:EB:1F:F4:74_-80,6C:EC:EB:1F:F4:74_-80,6C:EC:EB:1F:F6:26_-86,BC:6A:29:BE:2F:23_-77,,,,,,,,
1473,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F4:46_-84,6C:EC:EB:1F:F6:76_-86,7C:66:9D:7B:2B:9F_-80,,,,,,,,
1474,7C:66:9D:7B:29:FB_-66,,,,,,,,,,,
1475,7C:66:9D:7B:2D:4A_-68,BC:6A:29:BE:2F:76_-68,7C:66:9D:7B:2D:4A_-67,,,,,,,,,
1476,7C:66:9D:7B:2B:90_-75,6C:EC:EB:1F:F6:55_-96,,,,,,,,,,
1477,7C:66:9D:7B:29:FA_-60,,,,,,,,,,,
1478,6C:EC:EB:1F:F4:46_-66,,,,,,,,,,,
1479,6C:EC:EB:1F:F6:65_-81,6C:EC:EB:1F:FD:83_-89,7C:66:9D:7B:2B:9F_-64,6C:EC:EB:1F:F6:65_-81,6C:EC:EB:1F:FD:83_-79,6C:EC:EB:1F:F6:76_-85,7C:66:9D:7B:2B:9F_-67,,,,,
1480,6C:EC:EB:1F:F4:46_-79,,,,,,,,,,,
1481,7C:66:9D:7B:2B:9F_-76,BC:6A:29:BE:2F:23_-72,6C:EC:EB:1F:F6:24_-82,7C:66:9D:7B:29:FA_-88,6C:EC:EB:1F:F6:55_-82,,,,,,,
1482,BC:6A:29:BE:31:57_-61,6C:EC:EB:1F:F6:26_-76,BC:6A:29:BE:2F:23_-86,,,,,,,,,
1483,6C:EC:EB:1F:FD:83_-88,6C:EC:EB:1F:F4:46_-81,7C:66:9D:7B:2B:9F_-77,,,,,,,,,
1484,6C:EC:EB:1F:F6:55_-78,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:2B:90_-85,6C:EC:EB:1F:F6:2D_-78,BC:6A:29:BE:31:57_-72,6C:EC:EB:1F:F4:4F_-91,6C:EC:EB:1F:F6:76_-94,,,,,
1485,BC:6A:29:BE:2F:76_-66,7C:66:9D:7B:29:FA_-61,7C:66:9D:7B:29:FB_-84,7C:66:9D:7B:2B:90_-73,7C:66:9D:7B:29:FA_-61,,,,,,,
1486,6C:EC:EB:1F:FD:83_-83,6C:EC:EB:1F:F6:26_-90,6C:EC:EB:1F:F4:74_-76,,,,,,,,,
1487,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:F4:46_-78,7C:66:9D:7B:29:FB_-97,,,,,,,,,
1488,BC:6A:29:BE:31:57_-69,BC:6A:29:BE:2F:76_-60,7C:66:9D:7B:29:FB_-82,,,,,,,,,
1489,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F6:65_-78,6C:EC:EB:1F:F6:26_-78,,,,,,,,,
1490,,,,,,,,,,,,
1491,7C:66:9D:7B:29:FA_-66,,,,,,,,,,,
1492,7C:66:9D:7B:2B:9F_-74,BC:6A:29:BE:2F:23_-81,6C:EC:EB:1F:F4:46_-68,,,,,,,,,
1493,BC:6A:29:BE:2F:23_-79,6C:EC:EB:1F:FD:9B_-72,20:CD:39:7D:42:D1_-87,7C:66:9D:7B:29:FB_-72,BC:6A:29:BE:2F:23_-79,BC:6A:29:BE:2F:23_-79,,,,,,
1494,BC:6A:29:BE:2F:76_-60,,,,,,,,,,,
1495,6C:EC:EB:1F:F6:55_-77,6C:EC:EB:1F:F6:15_-91,6C:EC:EB:1F:F6:55_-76,7C:66:9D:7B:29:FB_-76,6C:EC:EB:1F:F6:15_-91,7C:66:9D:7B:2B:90_-72,6C:EC:EB:1F:F6:24_-85,6C:EC:EB:1F:FD:83_-79,,,,
1496,BC:6A:29:BE:2F:23_-61,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:F6:55_-82,BC:6A:29:BE:2F:23_-61,7C:66:9D:7B:29:FB_-67,6C:EC:EB:1F:F6:26_-88,,,,,,
1497,7C:66:9D:7B:2D:4A_-60,,,,,,,,,,,
1498,7C:66:9D:7B:2B:90_-91,BC:6A:29:BE:2F:23_-86,6C:EC:EB:1F:F4:74_-66,,,,,,,,,
1499,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:29:FA_-66,BC:6A:29:BE:2F:76_-64,7C:66:9D:7B:29:FA_-66,,,,,,,,
1500,6C:EC:EB:1F:F6:24_-91,6C:EC:EB:1F:FD:83_-70,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,BC:6A:29:BE:2F:23_-84,6C:EC:EB:1F:FD:83_-70,,,,,,
1501,6C:EC:EB:1F:F4:74_-82,6C:EC:EB:1F:F4:74_-82,7C:66:9D:7B:29:FB_-83,,,,,,,,,
1502,6C:EC:EB:1F:F6:65_-74,6C:EC:EB:1F:F4:46_-93,7C:66:9D:7B:2B:90_-84,BC:6A:29:BE:2F:23_-76,7C:66:9D:7B:29:FB_-91,6C:EC:EB:1F:F6:65_-72,6C:EC:EB:1F:FD:83_-81,7C:66:9D:7B:2B:9F_-80,6C:EC:EB:1F:FD:83_-84,,,
1503,,,,,,,,,,,,
1504,7C:66:9D:7B:2B:90_-91,6C:EC:EB:1F:F4:46_-89,6C:EC:EB:1F:F6:76_-87,BC:6A:29:BE:31:57_-94,BC:6A:29:BE:2F:23_-83,6C:EC:EB:1F:F6:76_-83,7C:66:9D:7B:2B:9F_-71,6C:EC:EB:1F:F6:24_-81,,,,
1505,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F4:46_-63,BC:6A:29:BE:2F:23_-82,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:FD:83_-85,,,,,,,
1506,7C:66:9D:7B:29:FB_-81,,,,,,,,,,,
1507,7C:66:9D:7B:2B:90_-70,BC:6A:29:BE:2F:76_-67,,,,,,,,,,
