,0,1,2,3,4,5,6,7,8,9,10,11
164,7C:66:9D:7B:2B:90_-71,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:2B:90_-71,7C:66:9D:7B:2B:90_-71,7C:66:9D:7B:2B:90_-71,,,,,,,
165,6C:EC:EB:1F:F6:65_-82,6C:EC:EB:1F:F6:65_-82,6C:EC:EB:1F:F6:65_-82,6C:EC:EB:1F:F6:65_-82,,,,,,,,
166,6C:EC:EB:1F:F6:65_-88,6C:EC:EB:1F:F6:65_-88,6C:EC:EB:1F:F6:65_-88,,,,,,,,,
167,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:29:FA_-74,,,,,,,
168,BC:6A:29:BE:2F:23_-69,BC:6A:29:BE:2F:23_-69,BC:6A:29:BE:2F:23_-70,,,,,,,,,
169,,,,,,,,,,,,
170,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,,,,,,,,,,
171,6C:EC:EB:1F:F6:26_-71,6C:EC:EB:1F:F6:26_-71,6C:EC:EB:1F:F6:26_-71,,,,,,,,,
172,,,,,,,,,,,,
173,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,,,,,,,,,
174,6C:EC:EB:1F:F6:65_-82,6C:EC:EB:1F:F6:65_-82,6C:EC:EB:1F:F6:24_-93,6C:EC:EB:1F:F6:65_-82,6C:EC:EB:1F:F6:65_-82,6C:EC:EB:1F:F6:65_-82,,,,,,
175,BC:6A:29:BE:2F:23_-82,,,,,,,,,,,
176,6C:EC:EB:1F:F4:74_-60,6C:EC:EB:1F:F4:74_-60,7C:66:9D:7B:2B:9F_-73,,,,,,,,,
177,7C:66:9D:7B:29:FA_-79,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:29:FB_-63,6C:EC:EB:1F:F6:15_-93,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:29:FB_-63,,
178,6C:EC:EB:1F:F6:76_-64,6C:EC:EB:1F:F6:76_-64,6C:EC:EB:1F:F6:76_-64,,,,,,,,,
179,6C:EC:EB:1F:F6:15_-87,6C:EC:EB:1F:F6:15_-88,,,,,,,,,,
180,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:46_-75,BC:6A:29:BE:2F:23_-90,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:46_-75,,,,,,
181,,,,,,,,,,,,
182,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:46_-68,,,,,,,,,,
183,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,,,,,
184,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,,,,,,,
185,BC:6A:29:BE:2F:23_-76,BC:6A:29:BE:2F:23_-76,BC:6A:29:BE:2F:23_-76,BC:6A:29:BE:2F:23_-76,,,,,,,,
186,7C:66:9D:7B:2B:90_-79,BC:6A:29:BE:2F:23_-81,6C:EC:EB:1F:FD:9B_-83,7C:66:9D:7B:2B:90_-79,7C:66:9D:7B:2B:90_-79,7C:66:9D:7B:2B:90_-79,7C:66:9D:7B:29:FB_-69,,,,,
187,6C:EC:EB:1F:F6:65_-56,6C:EC:EB:1F:F6:65_-56,6C:EC:EB:1F:F6:65_-56,6C:EC:EB:1F:F6:65_-56,6C:EC:EB:1F:F6:65_-56,,,,,,,
188,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,,,,,,
189,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:F6:76_-72,,,,,,,,,
190,7C:66:9D:7B:2B:90_-74,7C:66:9D:7B:29:FA_-74,,,,,,,,,,
191,6C:EC:EB:1F:F6:76_-77,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F4:46_-82,BC:6A:29:BE:2F:23_-77,6C:EC:EB:1F:F4:46_-82,,,,,,,
192,6C:EC:EB:1F:F4:74_-69,6C:EC:EB:1F:F4:74_-69,6C:EC:EB:1F:F4:74_-69,6C:EC:EB:1F:F4:74_-69,,,,,,,,
193,6C:EC:EB:1F:F6:55_-88,6C:EC:EB:1F:F6:55_-88,6C:EC:EB:1F:F6:55_-88,6C:EC:EB:1F:F6:55_-88,6C:EC:EB:1F:F6:55_-88,6C:EC:EB:1F:F6:55_-88,,,,,,
194,6C:EC:EB:1F:FD:83_-69,6C:EC:EB:1F:FD:83_-69,7C:66:9D:7B:2B:9F_-71,6C:EC:EB:1F:FD:83_-69,6C:EC:EB:1F:FD:83_-69,,,,,,,
195,6C:EC:EB:1F:F6:24_-63,6C:EC:EB:1F:F6:24_-63,6C:EC:EB:1F:F6:24_-63,6C:EC:EB:1F:F6:24_-63,6C:EC:EB:1F:F6:24_-63,6C:EC:EB:1F:F6:24_-63,,,,,,
196,,,,,,,,,,,,
197,,,,,,,,,,,,
198,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,,,,,,,,,
199,6C:EC:EB:1F:F4:74_-78,,,,,,,,,,,
200,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,,,,,,
201,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,,,,,,,,,
202,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,6C:EC:EB:1F:F4:46_-76,,,,,
203,6C:EC:EB:1F:F4:46_-66,,,,,,,,,,,
204,7C:66:9D:7B:2D:4A_-68,7C:66:9D:7B:2D:4A_-68,,,,,,,,,,
205,6C:EC:EB:1F:F6:65_-83,6C:EC:EB:1F:F6:65_-83,,,,,,,,,,
206,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,,,,,,,,
207,7C:66:9D:7B:29:FA_-91,7C:66:9D:7B:29:FA_-91,7C:66:9D:7B:29:FA_-91,7C:66:9D:7B:29:FA_-91,,,,,,,,
208,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:2B:90_-74,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:29:FA_-75,,,,,,,
209,BC:6A:29:BE:2F:76_-60,,,,,,,,,,,
210,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:29:FA_-71,,,,,,,,,,
211,7C:66:9D:7B:2D:4A_-69,7C:66:9D:7B:29:FA_-76,,,,,,,,,,
212,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,,,,,,
213,7C:66:9D:7B:2B:90_-63,7C:66:9D:7B:2B:90_-63,7C:66:9D:7B:2B:90_-63,,,,,,,,,
214,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,,,,,,,,
215,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,,,,,,,,
216,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FB_-70,,,,,,,,
217,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FB_-70,6C:EC:EB:1F:F6:65_-88,,,,,,,,,
218,,,,,,,,,,,,
219,BC:6A:29:BE:31:57_-72,,,,,,,,,,,
220,7C:66:9D:7B:29:FA_-62,7C:66:9D:7B:29:FA_-62,,,,,,,,,,
221,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-82,,,,,,,,,
222,BC:6A:29:BE:2F:76_-89,BC:6A:29:BE:2F:76_-89,,,,,,,,,,
223,7C:66:9D:7B:29:FA_-82,7C:66:9D:7B:29:FA_-82,7C:66:9D:7B:2B:90_-63,,,,,,,,,
224,6C:EC:EB:1F:F6:65_-57,6C:EC:EB:1F:F6:65_-57,,,,,,,,,,
225,7C:66:9D:7B:2B:90_-77,6C:EC:EB:1F:F6:24_-71,,,,,,,,,,
226,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FA_-70,,,,,,,,,,
227,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F6:65_-60,,,,,,
228,6C:EC:EB:1F:F4:46_-70,6C:EC:EB:1F:F6:65_-78,,,,,,,,,,
229,6C:EC:EB:1F:F6:76_-75,6C:EC:EB:1F:F4:46_-82,,,,,,,,,,
230,,,,,,,,,,,,
231,7C:66:9D:7B:2B:90_-70,7C:66:9D:7B:2B:90_-70,7C:66:9D:7B:2B:90_-70,,,,,,,,,
232,BC:6A:29:BE:2F:76_-57,BC:6A:29:BE:2F:76_-57,BC:6A:29:BE:2F:76_-57,,,,,,,,,
233,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:29:FA_-76,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:29:FA_-76,7C:66:9D:7B:29:FA_-76,7C:66:9D:7B:29:FA_-76,7C:66:9D:7B:29:FA_-76,,,,,
234,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:65_-57,6C:EC:EB:1F:F6:65_-57,6C:EC:EB:1F:F6:65_-57,6C:EC:EB:1F:F6:65_-57,BC:6A:29:BE:2F:23_-65,,,,,,
235,7C:66:9D:7B:2B:90_-71,7C:66:9D:7B:2B:90_-71,,,,,,,,,,
236,,,,,,,,,,,,
237,6C:EC:EB:1F:F4:46_-66,6C:EC:EB:1F:F4:46_-68,,,,,,,,,,
238,BC:6A:29:BE:31:57_-82,,,,,,,,,,,
239,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-69,6C:EC:EB:1F:F4:46_-71,,,,,,,,
240,6C:EC:EB:1F:F4:74_-68,6C:EC:EB:1F:F4:74_-68,6C:EC:EB:1F:F4:74_-68,6C:EC:EB:1F:F4:74_-68,,,,,,,,
241,,,,,,,,,,,,
242,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,,,,,
243,BC:6A:29:BE:31:57_-58,BC:6A:29:BE:31:57_-58,BC:6A:29:BE:31:57_-58,BC:6A:29:BE:31:57_-58,BC:6A:29:BE:31:57_-58,BC:6A:29:BE:31:57_-58,BC:6A:29:BE:31:57_-58,,,,,
244,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-80,6C:EC:EB:1F:F4:74_-74,,,,,,
245,BC:6A:29:BE:2F:76_-77,,,,,,,,,,,
246,7C:66:9D:7B:29:FB_-71,,,,,,,,,,,
247,6C:EC:EB:1F:F6:65_-57,6C:EC:EB:1F:F6:65_-57,6C:EC:EB:1F:F6:65_-57,6C:EC:EB:1F:F6:65_-57,,,,,,,,
248,7C:66:9D:7B:29:FA_-81,7C:66:9D:7B:29:FA_-81,7C:66:9D:7B:29:FA_-81,7C:66:9D:7B:29:FA_-81,7C:66:9D:7B:29:FA_-81,7C:66:9D:7B:29:FA_-81,7C:66:9D:7B:29:FA_-81,6C:EC:EB:1F:F6:26_-77,7C:66:9D:7B:2B:90_-84,7C:66:9D:7B:29:FA_-81,,
249,6C:EC:EB:1F:F6:76_-84,6C:EC:EB:1F:F6:76_-84,6C:EC:EB:1F:F6:76_-84,6C:EC:EB:1F:F6:76_-84,,,,,,,,
250,7C:66:9D:7B:29:FA_-62,7C:66:9D:7B:29:FA_-62,7C:66:9D:7B:29:FA_-62,,,,,,,,,
251,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,,,,,,,,,,
252,7C:66:9D:7B:2B:90_-88,,,,,,,,,,,
253,6C:EC:EB:1F:F4:46_-73,,,,,,,,,,,
254,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-67,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,,,,,
255,7C:66:9D:7B:29:FA_-70,7C:66:9D:7B:29:FA_-70,7C:66:9D:7B:29:FA_-70,7C:66:9D:7B:29:FA_-70,7C:66:9D:7B:29:FA_-70,,,,,,,
256,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,,,,,,,,
257,6C:EC:EB:1F:F6:24_-72,6C:EC:EB:1F:F6:24_-72,6C:EC:EB:1F:F6:24_-72,6C:EC:EB:1F:F6:24_-73,6C:EC:EB:1F:F6:24_-72,6C:EC:EB:1F:F6:24_-72,6C:EC:EB:1F:F6:24_-72,,,,,
258,BC:6A:29:BE:2F:23_-81,BC:6A:29:BE:2F:23_-82,,,,,,,,,,
259,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,7C:66:9D:7B:29:FB_-88,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,,,,
260,,,,,,,,,,,,
261,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:29:FA_-66,,,,,
262,BC:6A:29:BE:2F:76_-66,,,,,,,,,,,
263,,,,,,,,,,,,
264,6C:EC:EB:1F:FD:9B_-77,6C:EC:EB:1F:FD:9B_-77,6C:EC:EB:1F:FD:9B_-77,7C:66:9D:7B:29:FB_-72,,,,,,,,
265,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F4:46_-82,,,,,,,,
266,BC:6A:29:BE:31:57_-60,,,,,,,,,,,
267,6C:EC:EB:1F:F6:26_-78,6C:EC:EB:1F:F6:26_-78,6C:EC:EB:1F:F6:26_-68,6C:EC:EB:1F:F6:26_-78,,,,,,,,
268,6C:EC:EB:1F:F6:65_-83,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FB_-70,,,,,,,
269,BC:6A:29:BE:2F:23_-68,BC:6A:29:BE:2F:23_-68,7C:66:9D:7B:29:FB_-70,BC:6A:29:BE:2F:23_-68,,,,,,,,
270,6C:EC:EB:1F:F4:74_-73,6C:EC:EB:1F:F4:74_-73,6C:EC:EB:1F:F4:74_-73,6C:EC:EB:1F:F4:46_-86,,,,,,,,
271,7C:66:9D:7B:29:FB_-77,,,,,,,,,,,
272,BC:6A:29:BE:2F:76_-57,,,,,,,,,,,
273,,,,,,,,,,,,
274,7C:66:9D:7B:2B:9F_-64,7C:66:9D:7B:2B:9F_-64,7C:66:9D:7B:2B:9F_-64,BC:6A:29:BE:2F:23_-74,7C:66:9D:7B:2B:9F_-64,,,,,,,
275,7C:66:9D:7B:2B:90_-70,7C:66:9D:7B:29:FA_-62,7C:66:9D:7B:2B:90_-70,,,,,,,,,
276,BC:6A:29:BE:2F:23_-76,6C:EC:EB:1F:F4:74_-72,BC:6A:29:BE:2F:23_-76,BC:6A:29:BE:2F:23_-76,6C:EC:EB:1F:F6:65_-58,BC:6A:29:BE:2F:23_-76,BC:6A:29:BE:2F:23_-76,,,,,
277,6C:EC:EB:1F:F6:65_-72,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,,,,,,,,,
278,,,,,,,,,,,,
279,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:FD:83_-66,7C:66:9D:7B:29:FB_-91,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:FD:83_-66,,,,,,
280,BC:6A:29:BE:31:57_-62,BC:6A:29:BE:31:57_-62,BC:6A:29:BE:31:57_-62,BC:6A:29:BE:31:57_-62,6C:EC:EB:1F:F6:24_-85,BC:6A:29:BE:31:57_-62,BC:6A:29:BE:31:57_-62,,,,,
281,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:F4:74_-76,,,,,
282,7C:66:9D:7B:29:FA_-63,7C:66:9D:7B:29:FA_-63,BC:6A:29:BE:31:57_-78,7C:66:9D:7B:29:FA_-63,,,,,,,,
283,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:2B:90_-75,6C:EC:EB:1F:F6:55_-77,7C:66:9D:7B:2B:90_-75,,,,,,,,
284,6C:EC:EB:1F:F4:74_-57,6C:EC:EB:1F:F4:74_-57,6C:EC:EB:1F:F4:74_-57,,,,,,,,,
285,7C:66:9D:7B:2B:9F_-83,7C:66:9D:7B:29:FB_-66,7C:66:9D:7B:29:FB_-66,6C:EC:EB:1F:F6:15_-85,7C:66:9D:7B:29:FB_-66,7C:66:9D:7B:29:FB_-66,7C:66:9D:7B:29:FB_-66,7C:66:9D:7B:29:FB_-66,,,,
286,6C:EC:EB:1F:F4:46_-70,6C:EC:EB:1F:F6:26_-90,,,,,,,,,,
287,6C:EC:EB:1F:F4:74_-58,6C:EC:EB:1F:F4:74_-58,6C:EC:EB:1F:F4:74_-58,6C:EC:EB:1F:F4:74_-58,,,,,,,,
288,7C:66:9D:7B:2B:9F_-74,7C:66:9D:7B:2B:9F_-74,7C:66:9D:7B:2B:9F_-74,7C:66:9D:7B:2B:9F_-74,6C:EC:EB:1F:F6:65_-82,,,,,,,
289,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,,,,,,
290,7C:66:9D:7B:29:FA_-79,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:2B:90_-72,,,,,,
291,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-64,7C:66:9D:7B:29:FA_-71,,,,,,,,
292,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,,,,
293,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:29:FB_-76,7C:66:9D:7B:29:FB_-77,,,,,,,,
294,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,,,,,,,
295,7C:66:9D:7B:2B:9F_-73,,,,,,,,,,,
296,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,,,
297,,,,,,,,,,,,
298,7C:66:9D:7B:29:FA_-93,,,,,,,,,,,
299,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-63,,,,,,,
300,6C:EC:EB:1F:F6:26_-76,6C:EC:EB:1F:F6:26_-76,6C:EC:EB:1F:F6:26_-76,6C:EC:EB:1F:F6:65_-61,,,,,,,,
301,BC:6A:29:BE:31:57_-75,6C:EC:EB:1F:FD:83_-76,BC:6A:29:BE:31:57_-75,BC:6A:29:BE:31:57_-76,,,,,,,,
302,6C:EC:EB:1F:F4:74_-86,6C:EC:EB:1F:F4:74_-86,6C:EC:EB:1F:F4:74_-86,6C:EC:EB:1F:F4:74_-86,6C:EC:EB:1F:F4:74_-86,6C:EC:EB:1F:F4:74_-86,,,,,,
303,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:29:FA_-74,,,,,,,,
304,6C:EC:EB:1F:FD:83_-80,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,6C:EC:EB:1F:F6:76_-84,7C:66:9D:7B:29:FB_-62,,,,
305,7C:66:9D:7B:29:FA_-83,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:90_-67,,,,,,
306,7C:66:9D:7B:2B:90_-73,,,,,,,,,,,
307,BC:6A:29:BE:31:57_-89,,,,,,,,,,,
308,7C:66:9D:7B:2B:9F_-77,7C:66:9D:7B:2B:9F_-77,,,,,,,,,,
309,7C:66:9D:7B:29:FA_-82,7C:66:9D:7B:29:FA_-82,7C:66:9D:7B:29:FA_-82,7C:66:9D:7B:29:FA_-82,7C:66:9D:7B:29:FA_-82,,,,,,,
310,BC:6A:29:BE:31:57_-60,7C:66:9D:7B:29:FA_-70,BC:6A:29:BE:31:57_-60,,,,,,,,,
311,7C:66:9D:7B:2B:90_-67,,,,,,,,,,,
312,6C:EC:EB:1F:F6:65_-73,6C:EC:EB:1F:F6:24_-71,6C:EC:EB:1F:F6:24_-71,,,,,,,,,
313,6C:EC:EB:1F:F6:76_-68,7C:66:9D:7B:2B:90_-88,,,,,,,,,,
314,BC:6A:29:BE:2F:76_-68,,,,,,,,,,,
315,BC:6A:29:BE:31:57_-92,BC:6A:29:BE:2F:76_-61,BC:6A:29:BE:2F:76_-61,7C:66:9D:7B:29:FA_-70,,,,,,,,
316,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:29:FB_-96,6C:EC:EB:1F:F6:65_-82,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,,,,
317,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:29:FB_-63,,,,,,,,
318,6C:EC:EB:1F:F6:65_-64,6C:EC:EB:1F:F6:65_-64,6C:EC:EB:1F:F6:65_-64,6C:EC:EB:1F:F6:65_-64,,,,,,,,
319,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-73,,,,,,,,,
320,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F6:65_-80,,,,,,,,,,
321,BC:6A:29:BE:2F:76_-71,,,,,,,,,,,
322,BC:6A:29:BE:31:57_-58,BC:6A:29:BE:31:57_-58,,,,,,,,,,
323,7C:66:9D:7B:29:FA_-86,7C:66:9D:7B:29:FA_-86,,,,,,,,,,
324,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,,,,,,,,
325,BC:6A:29:BE:2F:76_-76,BC:6A:29:BE:2F:76_-76,,,,,,,,,,
326,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,,,,,,,
327,BC:6A:29:BE:2F:76_-71,BC:6A:29:BE:2F:76_-71,,,,,,,,,,
328,BC:6A:29:BE:2F:76_-71,BC:6A:29:BE:2F:76_-71,,,,,,,,,,
329,,,,,,,,,,,,
330,,,,,,,,,,,,
331,6C:EC:EB:1F:F6:65_-71,6C:EC:EB:1F:F6:65_-71,,,,,,,,,,
332,7C:66:9D:7B:2B:90_-73,7C:66:9D:7B:2B:90_-73,BC:6A:29:BE:31:57_-60,,,,,,,,,
333,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,,,,,,,
334,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:FD:83_-77,,,,,,,,
335,6C:EC:EB:1F:F6:65_-78,,,,,,,,,,,
336,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,BC:6A:29:BE:2F:23_-73,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,,,,,,
337,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F6:76_-88,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,,,,,,,
338,7C:66:9D:7B:2B:9F_-73,6C:EC:EB:1F:F6:24_-74,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,6C:EC:EB:1F:FD:83_-67,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-73,,,,
339,BC:6A:29:BE:2F:23_-67,7C:66:9D:7B:2B:90_-73,,,,,,,,,,
340,7C:66:9D:7B:29:FA_-76,BC:6A:29:BE:2F:76_-62,,,,,,,,,,
341,6C:EC:EB:1F:F4:74_-77,6C:EC:EB:1F:F4:74_-77,,,,,,,,,,
